concentration_ppm_co2e,temperature_above_2025_c,damage_specification,tipping_points,damage_fraction,damage_percent
652.6837675350702,1.233772017195746,Statistical,False,0.01998682356418504,1.998682356418504
653.5342685370742,1.2375294718239218,Statistical,False,0.020062086202873874,2.0062086202873872
654.3847695390782,1.2412820397278657,Statistical,False,0.02013733818900277,2.013733818900277
655.2352705410822,1.2450297336018425,Statistical,False,0.020212579437019183,2.0212579437019182
656.0857715430861,1.248772566090717,Statistical,False,0.020287809861997047,2.028780986199705
656.9362725450902,1.2525105497902091,Statistical,False,0.020363029379632358,2.036302937963236
657.7867735470942,1.2562436972471493,Statistical,False,0.020438237906238856,2.0438237906238856
658.6372745490983,1.2599720209597334,Statistical,False,0.020513435358743747,2.051343535874375
659.4877755511022,1.2636955333777675,Statistical,False,0.020588621654683302,2.05886216546833
660.3382765531062,1.2674142469029257,Statistical,False,0.020663796712198753,2.066379671219875
661.1887775551103,1.271128173888992,Statistical,False,0.020738960450031974,2.0738960450031976
662.0392785571142,1.2748373266421062,Statistical,False,0.02081411278752129,2.081411278752129
662.8897795591183,1.2785417174210147,Statistical,False,0.020889253644597424,2.0889253644597425
663.7402805611223,1.2822413584373056,Statistical,False,0.020964382941779235,2.0964382941779234
664.5907815631263,1.2859362618556558,Statistical,False,0.021039500600169753,2.103950060016975
665.4412825651302,1.2896264397940704,Statistical,False,0.021114606541452082,2.1114606541452083
666.2917835671343,1.2933119043241181,Statistical,False,0.021189700687885317,2.118970068788532
667.1422845691383,1.2969926674711711,Statistical,False,0.02126478296230064,2.126478296230064
667.9927855711423,1.300668741214639,Statistical,False,0.021339853288097278,2.133985328809728
668.8432865731463,1.3043401374882035,Statistical,False,0.021414911589238635,2.1414911589238637
669.6937875751503,1.3080068681800512,Statistical,False,0.02148995779024835,2.148995779024835
